eventdate,series,video,site_name,site_type,starts,siteTypeStarts,nameOfDay,startOfWeek
2019-04-03,Friends,The One with the Girl from Poughkeepsie,Comcast Xfinity MVPD,MVPD,311,701834,Wednesday,2019-04-01
2019-03-30,Friends,The One with the Girl from Poughkeepsie,Dish Anywhere MVPD,MVPD,292,701834,Saturday,2019-03-25
2019-04-11,Friends,The One with the Girl from Poughkeepsie,Bravo Apple TV App,Watch,271,2092293,Thursday,2019-04-08
2019-04-06,Friends,The One with the Girl from Poughkeepsie,Hulu Plus,SVOD,256,257492,Saturday,2019-04-01
2019-04-11,Friends,The One with the Girl from Poughkeepsie,Bravo Android Tablet Apps,Watch,253,2092293,Thursday,2019-04-08
2019-03-30,Friends,The One with the Girl from Poughkeepsie,Bravo FEP,Watch,252,2092293,Saturday,2019-03-25
2019-04-12,Friends,The One with the Girl from Poughkeepsie,Bravo Android Tablet Apps,Watch,252,2092293,Friday,2019-04-08
2019-04-12,Friends,The One with the Girl from Poughkeepsie,YouTube TV,DMVPD,239,821088,Friday,2019-04-08
2019-04-12,Friends,The One with the Girl from Poughkeepsie,Comcast Xfinity MVPD,MVPD,232,701834,Friday,2019-04-08
2019-04-09,Friends,The One with the Girl from Poughkeepsie,DirecTV Everywhere MVPD,MVPD,227,701834,Tuesday,2019-04-08
2019-04-11,Friends,The One with the Girl from Poughkeepsie,Bravo Roku App,Watch,212,2092293,Thursday,2019-04-08
2019-04-07,Friends,The One with the Girl from Poughkeepsie,Dish Anywhere MVPD,MVPD,198,701834,Sunday,2019-04-01
2019-04-01,Friends,The One with the Girl from Poughkeepsie,Bravo Android TV App,Watch,197,2092293,Monday,2019-04-01
2019-04-04,Friends,The One with the Girl from Poughkeepsie,Bravo iPad App,Watch,190,2092293,Thursday,2019-04-01
2019-03-29,Friends,The One with the Girl from Poughkeepsie,SlingTV DMVPD,DMVPD,189,821088,Friday,2019-03-25
2019-03-30,Friends,The One with the Girl from Poughkeepsie,YouTube TV,DMVPD,183,821088,Saturday,2019-03-25
2019-04-01,Friends,The One with the Girl from Poughkeepsie,Comcast Xfinity MVPD,MVPD,180,701834,Monday,2019-04-01
2019-04-06,Friends,The One with the Girl from Poughkeepsie,YouTube TV,DMVPD,174,821088,Saturday,2019-04-01
2019-04-12,Friends,The One with the Girl from Poughkeepsie,DirecTV Now DMVPD,DMVPD,154,821088,Friday,2019-04-08
2019-04-05,Friends,The One with the Girl from Poughkeepsie,Comcast Xfinity MVPD,MVPD,140,701834,Friday,2019-04-01
2019-03-30,Friends,The One with the Girl from Poughkeepsie,Bravo Samsung Smart TV App,Watch,123,2092293,Saturday,2019-03-25
2019-04-06,Friends,The One with the Girl from Poughkeepsie,Bravo Samsung Smart TV App,Watch,116,2092293,Saturday,2019-04-01
2019-04-10,Friends,The One with the Girl from Poughkeepsie,DirecTV Now DMVPD,DMVPD,110,821088,Wednesday,2019-04-08
2019-03-31,Friends,The One with the Girl from Poughkeepsie,Bravo Samsung Smart TV App,Watch,108,2092293,Sunday,2019-03-25
2019-04-03,Friends,The One with the Jellyfish,Bravo iPad App,Watch,1991,2092293,Wednesday,2019-04-01
2019-03-30,Friends,The One with the Jellyfish,Dish Anywhere MVPD,MVPD,1990,701834,Saturday,2019-03-25
2019-03-30,Friends,The One with the Jellyfish,Bravo iPhone App,Watch,1990,2092293,Saturday,2019-03-25
2019-04-03,Friends,The One with the Jellyfish,Bravo iPhone App,Watch,1983,2092293,Wednesday,2019-04-01
2019-04-01,Friends,The One with the Jellyfish,Bravo iPad App,Watch,1977,2092293,Monday,2019-04-01
2019-04-09,Friends,The One with the Jellyfish,Hulu Classic,SVOD,1977,257492,Tuesday,2019-04-08
2019-04-11,Friends,The One with the Jellyfish,YouTube TV,DMVPD,1977,821088,Thursday,2019-04-08
2019-04-07,Friends,The One with the Jellyfish,Bravo Samsung Smart TV App,Watch,1943,2092293,Sunday,2019-04-01
2019-04-12,Friends,The One with the Jellyfish,Hulu Plus,SVOD,1942,257492,Friday,2019-04-08
2019-04-11,Friends,The One with the Jellyfish,Bravo iPad App,Watch,1931,2092293,Thursday,2019-04-08
2019-04-01,Friends,The One with the Jellyfish,Comcast Xfinity MVPD,MVPD,1915,701834,Monday,2019-04-01
2019-04-04,Friends,The One with the Jellyfish,Bravo Android TV App,Watch,1900,2092293,Thursday,2019-04-01
2019-04-12,Friends,The One with the Jellyfish,Bravo Samsung Smart TV App,Watch,1885,2092293,Friday,2019-04-08
2019-04-06,Friends,The One with the Jellyfish,Bravo Roku App,Watch,1882,2092293,Saturday,2019-04-01
2019-04-09,Friends,The One with the Jellyfish,SlingTV DMVPD,DMVPD,1862,821088,Tuesday,2019-04-08
2019-04-06,Friends,The One with the Jellyfish,Sony Vue DMVPD,DMVPD,1861,821088,Saturday,2019-04-01
2019-04-09,Friends,The One with the Jellyfish,Bravo Apple TV App,Watch,1861,2092293,Tuesday,2019-04-08
2019-04-03,Friends,The One with the Jellyfish,Bravo Apple TV App,Watch,1859,2092293,Wednesday,2019-04-01
2019-04-05,Friends,The One with the Jellyfish,Bravo iPhone App,Watch,1850,2092293,Friday,2019-04-01
2019-04-03,Friends,The One with the Jellyfish,Dish Anywhere MVPD,MVPD,1842,701834,Wednesday,2019-04-01
2019-03-31,Friends,The One with the Jellyfish,Bravo FireTV App,Watch,1838,2092293,Sunday,2019-03-25
2019-03-30,Friends,The One with the Jellyfish,Bravo FireTV App,Watch,1837,2092293,Saturday,2019-03-25
2019-04-07,Friends,The One with the Jellyfish,DirecTV Now DMVPD,DMVPD,1837,821088,Sunday,2019-04-01
2019-03-30,Friends,The One with the Jellyfish,Verizon FiOS,MVPD,1830,701834,Saturday,2019-03-25
2019-04-04,Friends,The One with the Jellyfish,Bravo Samsung Smart TV App,Watch,1828,2092293,Thursday,2019-04-01
2019-04-11,Friends,The One with the Jellyfish,Dish Anywhere MVPD,MVPD,1825,701834,Thursday,2019-04-08
2019-04-12,Friends,The One with the Jellyfish,Dish Anywhere MVPD,MVPD,1818,701834,Friday,2019-04-08
2019-04-02,Friends,The One with the Jellyfish,Hulu Plus,SVOD,1814,257492,Tuesday,2019-04-01
2019-03-31,Friends,The One with the Jellyfish,Bravo iPhone App,Watch,1805,2092293,Sunday,2019-03-25
2019-03-29,Friends,The One with the Jellyfish,Comcast Xfinity MVPD,MVPD,1805,701834,Friday,2019-03-25
2019-04-11,Friends,The One with the Jellyfish,Bravo Android Tablet Apps,Watch,1802,2092293,Thursday,2019-04-08
2019-04-11,Friends,The One with the Jellyfish,Bravo Roku App,Watch,1795,2092293,Thursday,2019-04-08
2019-03-31,Friends,The One with the Jellyfish,Bravo Apple TV App,Watch,1792,2092293,Sunday,2019-03-25
2019-03-29,Friends,The One with the Jellyfish,Bravo Chromecast App,Watch,1788,2092293,Friday,2019-03-25
2019-04-05,Friends,The One with the Jellyfish,Bravo Samsung Smart TV App,Watch,1772,2092293,Friday,2019-04-01
2019-04-07,Friends,The One with the Jellyfish,YouTube TV,DMVPD,1747,821088,Sunday,2019-04-01
2019-04-12,Friends,The One with the Jellyfish,Bravo Android Tablet Apps,Watch,1747,2092293,Friday,2019-04-08
2019-03-30,Friends,The One with the Jellyfish,Bravo Roku App,Watch,1742,2092293,Saturday,2019-03-25
2019-04-11,Friends,The One with the Jellyfish,DirecTV Now DMVPD,DMVPD,1739,821088,Thursday,2019-04-08
2019-04-02,Friends,The One with the Jellyfish,Dish Anywhere MVPD,MVPD,1735,701834,Tuesday,2019-04-01
2019-04-07,Friends,The One with the Jellyfish,Hulu Plus,SVOD,1728,257492,Sunday,2019-04-01
2019-04-01,Friends,The One with the Jellyfish,DirecTV Everywhere MVPD,MVPD,1706,701834,Monday,2019-04-01
2019-03-30,Friends,The One with the Jellyfish,Bravo Apple TV App,Watch,1697,2092293,Saturday,2019-03-25
2019-04-01,Friends,The One with the Jellyfish,Hulu Plus,SVOD,1692,257492,Monday,2019-04-01
2019-04-02,Friends,The One with the Jellyfish,Hulu Classic,SVOD,1681,257492,Tuesday,2019-04-01
2019-04-05,Friends,The One with the Jellyfish,YouTube TV,DMVPD,1680,821088,Friday,2019-04-01
2019-04-07,Friends,The One with the Jellyfish,Sony Vue DMVPD,DMVPD,1676,821088,Sunday,2019-04-01
2019-04-01,Friends,The One with the Jellyfish,Bravo FEP,Watch,1668,2092293,Monday,2019-04-01
2019-04-09,Friends,The One with the Jellyfish,DirecTV Now DMVPD,DMVPD,1656,821088,Tuesday,2019-04-08
2019-04-04,Friends,The One with the Jellyfish,Hulu Plus,SVOD,1640,257492,Thursday,2019-04-01
2019-04-12,Friends,The One with the Jellyfish,Comcast Xfinity MVPD,MVPD,1633,701834,Friday,2019-04-08
2019-04-10,Friends,The One with the Jellyfish,Dish Anywhere MVPD,MVPD,1631,701834,Wednesday,2019-04-08
2019-04-10,Friends,The One with the Jellyfish,Sony Vue DMVPD,DMVPD,1612,821088,Wednesday,2019-04-08
2019-04-12,Friends,The One with the Jellyfish,DirecTV Now DMVPD,DMVPD,1606,821088,Friday,2019-04-08
2019-04-09,Friends,The One with the Jellyfish,Bravo FEP,Watch,1605,2092293,Tuesday,2019-04-08
2019-04-01,Friends,The One with the Jellyfish,Bravo Chromecast App,Watch,1601,2092293,Monday,2019-04-01
2019-03-30,Friends,The One with the Jellyfish,Bravo iPad App,Watch,1591,2092293,Saturday,2019-03-25
2019-04-03,Friends,The One with the Jellyfish,Bravo Samsung Smart TV App,Watch,1591,2092293,Wednesday,2019-04-01
2019-04-12,Friends,The One with the Jellyfish,YouTube TV,DMVPD,1584,821088,Friday,2019-04-08
2019-03-31,Friends,The One with the Jellyfish,Verizon FiOS,MVPD,1575,701834,Sunday,2019-03-25
2019-04-12,Friends,The One with the Jellyfish,SlingTV DMVPD,DMVPD,1569,821088,Friday,2019-04-08
2019-04-01,Friends,The One with the Jellyfish,Bravo Android TV App,Watch,1558,2092293,Monday,2019-04-01
2019-04-05,Friends,The One with the Jellyfish,Hulu Classic,SVOD,1553,257492,Friday,2019-04-01
2019-03-29,Friends,The One with the Jellyfish,DirecTV Now DMVPD,DMVPD,1533,821088,Friday,2019-03-25
2019-04-01,Friends,The One with the Jellyfish,Sony Vue DMVPD,DMVPD,1517,821088,Monday,2019-04-01
2019-04-11,Friends,The One with the Jellyfish,Sony Vue DMVPD,DMVPD,1511,821088,Thursday,2019-04-08
2019-04-10,Friends,The One with the Jellyfish,Bravo Roku App,Watch,1502,2092293,Wednesday,2019-04-08
2019-04-06,Friends,The One with the Jellyfish,Dish Anywhere MVPD,MVPD,1493,701834,Saturday,2019-04-01
2019-04-08,Friends,The One with the Jellyfish,Bravo FEP,Watch,1472,2092293,Monday,2019-04-08
2019-04-05,Friends,The One with the Jellyfish,DirecTV Everywhere MVPD,MVPD,1469,701834,Friday,2019-04-01
2019-04-05,Friends,The One with the Jellyfish,Bravo Apple TV App,Watch,1464,2092293,Friday,2019-04-01
2019-03-30,Friends,The One with the Jellyfish,Hulu Classic,SVOD,1451,257492,Saturday,2019-03-25
2019-03-31,Friends,The One with the Jellyfish,Bravo Android TV App,Watch,1449,2092293,Sunday,2019-03-25
2019-04-04,Friends,The One with the Jellyfish,Bravo Apple TV App,Watch,1449,2092293,Thursday,2019-04-01
2019-04-06,Friends,The One with the Jellyfish,Bravo Apple TV App,Watch,1439,2092293,Saturday,2019-04-01
2019-04-06,Friends,The One with the Jellyfish,SlingTV DMVPD,DMVPD,1429,821088,Saturday,2019-04-01
2019-04-02,Friends,The One with the Jellyfish,Bravo Roku App,Watch,1412,2092293,Tuesday,2019-04-01
2019-04-07,Friends,The One with the Jellyfish,Bravo iPhone App,Watch,1408,2092293,Sunday,2019-04-01
2019-04-12,Friends,The One with the Jellyfish,Bravo Android TV App,Watch,1399,2092293,Friday,2019-04-08
2019-04-08,Friends,The One with the Jellyfish,Sony Vue DMVPD,DMVPD,1397,821088,Monday,2019-04-08
2019-04-08,Friends,The One with the Jellyfish,YouTube TV,DMVPD,1395,821088,Monday,2019-04-08
2019-04-08,Friends,The One with the Jellyfish,Dish Anywhere MVPD,MVPD,1394,701834,Monday,2019-04-08
2019-04-11,Friends,The One with the Jellyfish,Verizon FiOS,MVPD,1393,701834,Thursday,2019-04-08
2019-04-02,Friends,The One with the Jellyfish,Bravo iPhone App,Watch,1387,2092293,Tuesday,2019-04-01
2019-04-10,Friends,The One with the Jellyfish,DirecTV Everywhere MVPD,MVPD,1362,701834,Wednesday,2019-04-08
2019-03-31,Friends,The One with the Jellyfish,Dish Anywhere MVPD,MVPD,1351,701834,Sunday,2019-03-25
2019-04-01,Friends,The One with the Jellyfish,Bravo Roku App,Watch,1336,2092293,Monday,2019-04-01
2019-04-11,Friends,The One with the Jellyfish,Bravo Samsung Smart TV App,Watch,1332,2092293,Thursday,2019-04-08
2019-03-31,Friends,The One with the Jellyfish,SlingTV DMVPD,DMVPD,1326,821088,Sunday,2019-03-25
2019-04-08,Friends,The One with the Jellyfish,Bravo Apple TV App,Watch,1323,2092293,Monday,2019-04-08
2019-04-03,Friends,The One with the Jellyfish,DirecTV Everywhere MVPD,MVPD,1319,701834,Wednesday,2019-04-01
2019-04-08,Friends,The One with the Jellyfish,SlingTV DMVPD,DMVPD,1296,821088,Monday,2019-04-08
2019-03-31,Friends,The One with the Jellyfish,Bravo Samsung Smart TV App,Watch,1295,2092293,Sunday,2019-03-25
2019-04-01,Friends,The One with the Jellyfish,Bravo FireTV App,Watch,1290,2092293,Monday,2019-04-01
2019-04-03,Friends,The One with the Jellyfish,Hulu Classic,SVOD,1290,257492,Wednesday,2019-04-01
2019-04-03,Friends,The One with the Jellyfish,Verizon FiOS,MVPD,1290,701834,Wednesday,2019-04-01
2019-04-04,Friends,The One with the Jellyfish,Bravo Android Tablet Apps,Watch,1285,2092293,Thursday,2019-04-01
2019-04-02,Friends,The One with the Jellyfish,YouTube TV,DMVPD,1278,821088,Tuesday,2019-04-01
2019-04-03,Friends,The One with the Jellyfish,Sony Vue DMVPD,DMVPD,1272,821088,Wednesday,2019-04-01
2019-04-09,Friends,The One with the Jellyfish,Comcast Xfinity MVPD,MVPD,1268,701834,Tuesday,2019-04-08
2019-04-06,Friends,The One with the Jellyfish,Bravo FireTV App,Watch,1267,2092293,Saturday,2019-04-01
2019-04-06,Friends,The One with the Jellyfish,YouTube TV,DMVPD,1257,821088,Saturday,2019-04-01
2019-04-07,Friends,The One with the Jellyfish,Bravo Chromecast App,Watch,1255,2092293,Sunday,2019-04-01
2019-03-30,Friends,The One with the Jellyfish,Bravo Chromecast App,Watch,1251,2092293,Saturday,2019-03-25
2019-04-11,Friends,The One with the Jellyfish,Comcast Xfinity MVPD,MVPD,1248,701834,Thursday,2019-04-08
2019-04-12,Friends,The One with the Jellyfish,Bravo iPad App,Watch,1245,2092293,Friday,2019-04-08
2019-04-06,Friends,The One with the Jellyfish,Bravo Samsung Smart TV App,Watch,1236,2092293,Saturday,2019-04-01
2019-04-02,Friends,The One with the Jellyfish,SlingTV DMVPD,DMVPD,1235,821088,Tuesday,2019-04-01
2019-04-01,Friends,The One with the Jellyfish,DirecTV Now DMVPD,DMVPD,1213,821088,Monday,2019-04-01
2019-04-09,Friends,The One with the Jellyfish,Verizon FiOS,MVPD,1204,701834,Tuesday,2019-04-08
2019-04-10,Friends,The One with the Jellyfish,Bravo Android Tablet Apps,Watch,1184,2092293,Wednesday,2019-04-08
2019-03-29,Friends,The One with the Jellyfish,Bravo Apple TV App,Watch,1172,2092293,Friday,2019-03-25
2019-04-09,Friends,The One with the Jellyfish,Bravo iPad App,Watch,1167,2092293,Tuesday,2019-04-08
2019-04-09,Friends,The One with the Jellyfish,YouTube TV,DMVPD,1167,821088,Tuesday,2019-04-08
2019-04-02,Friends,The One with the Jellyfish,Verizon FiOS,MVPD,1157,701834,Tuesday,2019-04-01
2019-04-10,Friends,The One with the Jellyfish,DirecTV Now DMVPD,DMVPD,1156,821088,Wednesday,2019-04-08
2019-04-04,Friends,The One with the Jellyfish,YouTube TV,DMVPD,1149,821088,Thursday,2019-04-01
2019-04-12,Friends,The One with the Jellyfish,Bravo FireTV App,Watch,1144,2092293,Friday,2019-04-08
2019-03-31,Friends,The One with the Jellyfish,Bravo Roku App,Watch,1143,2092293,Sunday,2019-03-25
2019-04-06,Friends,The One with the Jellyfish,Bravo iPhone App,Watch,1133,2092293,Saturday,2019-04-01
2019-03-29,Friends,The One with the Jellyfish,Bravo Samsung Smart TV App,Watch,1127,2092293,Friday,2019-03-25
2019-03-31,Friends,The One with the Jellyfish,DirecTV Now DMVPD,DMVPD,1113,821088,Sunday,2019-03-25
2019-04-02,Friends,The One with the Jellyfish,DirecTV Now DMVPD,DMVPD,1108,821088,Tuesday,2019-04-01
2019-04-02,Friends,The One with the Jellyfish,Sony Vue DMVPD,DMVPD,1106,821088,Tuesday,2019-04-01
2019-04-09,Friends,The One with the Jellyfish,Bravo FireTV App,Watch,1105,2092293,Tuesday,2019-04-08
2019-03-29,Friends,The One with the Jellyfish,SlingTV DMVPD,DMVPD,1103,821088,Friday,2019-03-25
2019-03-29,Friends,The One with the Jellyfish,Hulu Plus,SVOD,1102,257492,Friday,2019-03-25
2019-04-11,Friends,The One with the Jellyfish,Bravo Chromecast App,Watch,1101,2092293,Thursday,2019-04-08
2019-03-29,Friends,The One with the Jellyfish,Dish Anywhere MVPD,MVPD,1100,701834,Friday,2019-03-25
2019-04-03,Friends,The One with the Jellyfish,SlingTV DMVPD,DMVPD,1093,821088,Wednesday,2019-04-01
2019-04-04,Friends,The One with the Jellyfish,Bravo Chromecast App,Watch,1090,2092293,Thursday,2019-04-01
2019-04-12,Friends,The One with the Jellyfish,Bravo iPhone App,Watch,1074,2092293,Friday,2019-04-08
2019-04-10,Friends,The One with the Jellyfish,Bravo Apple TV App,Watch,1073,2092293,Wednesday,2019-04-08
2019-04-02,Friends,The One with the Jellyfish,Bravo FEP,Watch,1072,2092293,Tuesday,2019-04-01
2019-04-04,Friends,The One with the Jellyfish,SlingTV DMVPD,DMVPD,1071,821088,Thursday,2019-04-01
2019-04-04,Friends,The One with the Jellyfish,Verizon FiOS,MVPD,1063,701834,Thursday,2019-04-01
2019-04-03,Friends,The One with the Jellyfish,Hulu Plus,SVOD,1055,257492,Wednesday,2019-04-01
2019-04-05,Friends,The One with the Jellyfish,Dish Anywhere MVPD,MVPD,1042,701834,Friday,2019-04-01
2019-04-12,Friends,The One with the Jellyfish,Bravo Roku App,Watch,1032,2092293,Friday,2019-04-08
2019-04-05,Friends,The One with the Jellyfish,Bravo Android TV App,Watch,1025,2092293,Friday,2019-04-01
2019-04-03,Friends,The One with the Jellyfish,DirecTV Now DMVPD,DMVPD,1014,821088,Wednesday,2019-04-01
2019-03-29,Friends,The One with the Jellyfish,Bravo iPhone App,Watch,1013,2092293,Friday,2019-03-25
2019-04-11,Friends,The One with the Jellyfish,Bravo FEP,Watch,1001,2092293,Thursday,2019-04-08
2019-03-30,Friends,The One with the Jellyfish,DirecTV Now DMVPD,DMVPD,983,821088,Saturday,2019-03-25
2019-03-31,Friends,The One with the Jellyfish,Hulu Plus,SVOD,976,257492,Sunday,2019-03-25
2019-04-01,Friends,The One with the Jellyfish,YouTube TV,DMVPD,973,821088,Monday,2019-04-01
2019-04-05,Friends,The One with the Jellyfish,Sony Vue DMVPD,DMVPD,967,821088,Friday,2019-04-01
2019-04-08,Friends,The One with the Jellyfish,Hulu Plus,SVOD,950,257492,Monday,2019-04-08
2019-04-09,Friends,The One with the Jellyfish,Sony Vue DMVPD,DMVPD,925,821088,Tuesday,2019-04-08
2019-04-05,Friends,The One with the Jellyfish,Verizon FiOS,MVPD,918,701834,Friday,2019-04-01
2019-04-03,Friends,The One with the Jellyfish,Comcast Xfinity MVPD,MVPD,911,701834,Wednesday,2019-04-01
2019-04-05,Friends,The One with the Jellyfish,Comcast Xfinity MVPD,MVPD,907,701834,Friday,2019-04-01
2019-04-06,Friends,The One with the Jellyfish,Bravo Android TV App,Watch,906,2092293,Saturday,2019-04-01
2019-04-01,Friends,The One with the Jellyfish,Bravo Samsung Smart TV App,Watch,901,2092293,Monday,2019-04-01
2019-04-04,Friends,The One with the Jellyfish,Bravo FireTV App,Watch,901,2092293,Thursday,2019-04-01
2019-04-07,Friends,The One with the Jellyfish,Bravo FEP,Watch,895,2092293,Sunday,2019-04-01
2019-04-04,Friends,The One with the Jellyfish,Comcast Xfinity MVPD,MVPD,891,701834,Thursday,2019-04-01
2019-04-01,Friends,The One with the Jellyfish,SlingTV DMVPD,DMVPD,884,821088,Monday,2019-04-01
2019-04-07,Friends,The One with the Jellyfish,Comcast Xfinity MVPD,MVPD,880,701834,Sunday,2019-04-01
2019-03-29,Friends,The One with the Jellyfish,Verizon FiOS,MVPD,877,701834,Friday,2019-03-25
2019-04-01,Friends,The One with the Jellyfish,Dish Anywhere MVPD,MVPD,870,701834,Monday,2019-04-01
2019-04-05,Friends,The One with the Jellyfish,Bravo Roku App,Watch,855,2092293,Friday,2019-04-01
2019-04-04,Friends,The One with the Jellyfish,DirecTV Now DMVPD,DMVPD,842,821088,Thursday,2019-04-01
2019-04-11,Friends,The One with the Jellyfish,Bravo iPhone App,Watch,840,2092293,Thursday,2019-04-08
